point_id,point_type,source_model,model_cycle_time_utc,valid_time_utc,lat_deg,lon_deg,target_alt_m,pressure_level_hpa_lower,pressure_level_hpa_upper,hgt_lower_m,hgt_upper_m,u_wind_ms,v_wind_ms,wind_speed_ms,wind_speed_kmh,wind_from_direction_deg,wind_to_direction_deg,interpolation_method,notes
KEMX_T010_2026-03-22T19:53:25Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:53:25Z,32.387394,-110.634818,4706.5,575.0,550.0,4488.2568359375,4818.81640625,33.67345428466797,-2.7428176403045654,33.784975537501715,121.62591193500617,274.6566562729359,94.65665627293589,interpolated,
KEMX_T010_2026-03-22T20:00:31Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:00:31Z,32.339373,-110.708662,5233.5,525.0,500.0,5161.7001953125,5518.96435546875,36.70863342285156,-2.311769723892212,36.78135461112871,132.41287660006336,273.60351085042174,93.60351085042176,interpolated,
KEMX_T010_2026-03-22T20:07:36Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:07:36Z,32.297154,-110.780349,5912.0,475.0,450.0,5891.71435546875,6279.37109375,39.661739349365234,-2.347029685974121,39.73112276998764,143.03204197195552,273.3865951843102,93.38659518431017,interpolated,
KEMX_T010_2026-03-22T20:14:42Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:14:42Z,32.32971,-110.822839,6358.0,450.0,425.0,6279.37109375,6685.7080078125,41.50459671020508,-2.633140802383423,41.58803888814598,149.71693999732554,273.6301023147379,93.63010231473787,interpolated,
KEMX_T010_2026-03-22T20:21:35Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:21:35Z,32.389223,-110.860937,7067.5,425.0,400.0,6685.7080078125,7111.9560546875,44.24321746826172,-2.536608934402466,44.31587386964167,159.53714593071,273.28136292669643,93.28136292669642,interpolated,
KEMX_T010_2026-03-22T20:28:40Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:28:40Z,32.405865,-110.868798,7231.5,400.0,375.0,7111.9560546875,7558.494140625,44.78828430175781,-2.2972466945648193,44.84715992201484,161.44977571925344,272.9361986105147,92.93619861051468,interpolated,
KIWA_T001_2026-03-22T19:33:45Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:33:45Z,32.256827,-110.856321,2818.0,725.0,700.0,2730.49755859375,3000.01953125,20.714191436767578,-0.7160119414329529,20.726562666764835,74.61562560035341,271.9797120793338,91.97971207933382,interpolated,
KIWA_T001_2026-03-22T19:40:52Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:40:52Z,32.257,-110.85654,3768.0,650.0,625.0,3565.863037109375,3862.73095703125,28.178146362304688,-2.4687306880950928,28.286084275236956,101.82990339085305,275.006986529728,95.006986529728,interpolated,
KIWA_T001_2026-03-22T19:48:00Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:48:00Z,32.315397,-110.827107,4573.0,575.0,550.0,4488.2568359375,4818.81640625,32.849735260009766,-2.8456761837005615,32.97276117638936,118.7019402350017,274.9510054330969,94.9510054330969,interpolated,
KIWA_T001_2026-03-22T19:55:07Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:55:07Z,32.338281,-110.800838,4550.6,575.0,550.0,4488.2568359375,4818.81640625,32.711524963378906,-2.8629348278045654,32.83656896294157,118.21164826658965,275.0018203288855,95.00182032888551,interpolated,
KIWA_T001_2026-03-22T20:02:14Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:02:14Z,32.466688,-110.749812,5407.0,525.0,500.0,5161.7001953125,5518.96435546875,37.517608642578125,-2.2256696224212646,37.58356773279809,135.30084383807312,273.394997762157,93.39499776215703,interpolated,
KIWA_T002_2026-03-22T19:33:45Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:33:45Z,32.199746,-110.920461,2875.5,725.0,700.0,2730.49755859375,3000.01953125,21.229938507080078,-0.9045926332473755,21.249201793162182,76.49712645538386,272.43985670934757,92.43985670934757,interpolated,
KIWA_T002_2026-03-22T19:40:52Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:40:52Z,32.25114,-110.867186,3768.0,650.0,625.0,3565.863037109375,3862.73095703125,28.178146362304688,-2.4687306880950928,28.286084275236956,101.82990339085305,275.006986529728,95.006986529728,interpolated,
KIWA_T002_2026-03-22T19:48:00Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:48:00Z,32.315397,-110.827107,4573.0,575.0,550.0,4488.2568359375,4818.81640625,32.849735260009766,-2.8456761837005615,32.97276117638936,118.7019402350017,274.9510054330969,94.9510054330969,interpolated,
KIWA_T002_2026-03-22T19:55:07Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:55:07Z,32.338281,-110.800838,4550.6,575.0,550.0,4488.2568359375,4818.81640625,32.711524963378906,-2.8629348278045654,32.83656896294157,118.21164826658965,275.0018203288855,95.00182032888551,interpolated,
KIWA_T002_2026-03-22T20:02:14Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:02:14Z,32.466688,-110.749812,5407.0,525.0,500.0,5161.7001953125,5518.96435546875,37.517608642578125,-2.2256696224212646,37.58356773279809,135.30084383807312,273.394997762157,93.39499776215703,interpolated,
KIWA_T003_2026-03-22T19:33:45Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:33:45Z,32.256827,-110.856321,2818.0,725.0,700.0,2730.49755859375,3000.01953125,20.714191436767578,-0.7160119414329529,20.726562666764835,74.61562560035341,271.9797120793338,91.97971207933382,interpolated,
KIWA_T003_2026-03-22T19:40:52Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:40:52Z,32.257,-110.85654,3768.0,650.0,625.0,3565.863037109375,3862.73095703125,28.178146362304688,-2.4687306880950928,28.286084275236956,101.82990339085305,275.006986529728,95.006986529728,interpolated,
KIWA_T003_2026-03-22T19:48:00Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:48:00Z,32.315397,-110.827107,4573.0,575.0,550.0,4488.2568359375,4818.81640625,32.849735260009766,-2.8456761837005615,32.97276117638936,118.7019402350017,274.9510054330969,94.9510054330969,interpolated,
KIWA_T003_2026-03-22T19:55:07Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:55:07Z,32.34509,-110.791223,4548.7,575.0,550.0,4488.2568359375,4818.81640625,32.69980239868164,-2.864398717880249,32.82501876507947,118.17006755428609,275.00614980205444,95.00614980205442,interpolated,
KIWA_T003_2026-03-22T20:02:14Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:02:14Z,32.437712,-110.812751,5336.7,525.0,500.0,5161.7001953125,5518.96435546875,37.189823150634766,-2.260556221008301,37.25846293667828,134.1304665720418,273.4784023810446,93.47840238104459,interpolated,
KIWA_T004_2026-03-22T19:33:45Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:33:45Z,32.27399,-110.97086,3537.0,675.0,650.0,3278.033447265625,3565.863037109375,26.637544631958008,-2.3115804195404053,26.737654872025658,96.25555753929237,274.95964765298174,94.95964765298176,interpolated,
KIWA_T004_2026-03-22T19:40:52Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:40:52Z,32.313397,-110.97047,3857.0,650.0,625.0,3565.863037109375,3862.73095703125,28.7645263671875,-2.5278923511505127,28.875391198521104,103.95140831467597,275.02238086196166,95.02238086196168,interpolated,
KIWA_T004_2026-03-22T19:48:00Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:48:00Z,32.426633,-110.93547,3967.5,625.0,600.0,3862.73095703125,4170.5263671875,29.370006561279297,-2.622476577758789,29.486855865122045,106.15268111443936,275.1024643937373,95.10246439373729,interpolated,
KIWA_T004_2026-03-22T19:55:07Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:55:07Z,32.450665,-110.854762,5168.2,525.0,500.0,5161.7001953125,5518.96435546875,36.40415954589844,-2.344175100326538,36.479555769556995,131.3264007704052,273.68436362008805,93.68436362008806,interpolated,
KIWA_T004_2026-03-22T20:02:14Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:02:14Z,32.437712,-110.812751,5336.7,525.0,500.0,5161.7001953125,5518.96435546875,37.189823150634766,-2.260556221008301,37.25846293667828,134.1304665720418,273.4784023810446,93.47840238104459,interpolated,
KIWA_T004_2026-03-22T20:23:34Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:23:34Z,32.411261,-110.722324,7124.5,400.0,375.0,7111.9560546875,7558.494140625,44.44465637207031,-2.4850552082061768,44.51407619415731,160.25067429896632,273.2002739204702,93.20027392047018,interpolated,
KIWA_T005_2026-03-22T19:33:45Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:33:45Z,32.199746,-110.920461,2875.5,725.0,700.0,2730.49755859375,3000.01953125,21.229938507080078,-0.9045926332473755,21.249201793162182,76.49712645538386,272.43985670934757,92.43985670934757,interpolated,
KIWA_T005_2026-03-22T19:40:52Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:40:52Z,32.257,-110.85654,3768.0,650.0,625.0,3565.863037109375,3862.73095703125,28.178146362304688,-2.4687306880950928,28.286084275236956,101.82990339085305,275.006986529728,95.006986529728,interpolated,
KIWA_T005_2026-03-22T19:48:00Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:48:00Z,32.315397,-110.827107,4573.0,575.0,550.0,4488.2568359375,4818.81640625,32.849735260009766,-2.8456761837005615,32.97276117638936,118.7019402350017,274.9510054330969,94.9510054330969,interpolated,
KIWA_T005_2026-03-22T19:55:07Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:55:07Z,32.338281,-110.800838,4550.6,575.0,550.0,4488.2568359375,4818.81640625,32.711524963378906,-2.8629348278045654,32.83656896294157,118.21164826658965,275.0018203288855,95.00182032888551,interpolated,
KIWA_T005_2026-03-22T20:02:14Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:02:14Z,32.437712,-110.812751,5336.7,525.0,500.0,5161.7001953125,5518.96435546875,37.189823150634766,-2.260556221008301,37.25846293667828,134.1304665720418,273.4784023810446,93.47840238104459,interpolated,
KIWA_T006_2026-03-22T19:33:45Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:33:45Z,32.256827,-110.856321,2818.0,725.0,700.0,2730.49755859375,3000.01953125,20.714191436767578,-0.7160119414329529,20.726562666764835,74.61562560035341,271.9797120793338,91.97971207933382,interpolated,
KIWA_T006_2026-03-22T19:40:52Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:40:52Z,32.257,-110.85654,3768.0,650.0,625.0,3565.863037109375,3862.73095703125,28.178146362304688,-2.4687306880950928,28.286084275236956,101.82990339085305,275.006986529728,95.006986529728,interpolated,
KIWA_T006_2026-03-22T19:48:00Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:48:00Z,32.299578,-110.859639,4098.2,625.0,600.0,3862.73095703125,4170.5263671875,30.078243255615234,-2.7357184886932373,30.202398464250173,108.72863447130062,275.19694680965927,95.1969468096593,interpolated,
KIWA_T006_2026-03-22T19:55:07Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:55:07Z,32.338281,-110.800838,4550.6,575.0,550.0,4488.2568359375,4818.81640625,32.711524963378906,-2.8629348278045654,32.83656896294157,118.21164826658965,275.0018203288855,95.00182032888551,interpolated,
KIWA_T006_2026-03-22T20:02:14Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:02:14Z,32.437712,-110.812751,5336.7,525.0,500.0,5161.7001953125,5518.96435546875,37.189823150634766,-2.260556221008301,37.25846293667828,134.1304665720418,273.4784023810446,93.47840238104459,interpolated,
KIWA_T007_2026-03-22T19:33:45Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:33:45Z,32.256827,-110.856321,2818.0,725.0,700.0,2730.49755859375,3000.01953125,20.714191436767578,-0.7160119414329529,20.726562666764835,74.61562560035341,271.9797120793338,91.97971207933382,interpolated,
KIWA_T007_2026-03-22T19:40:52Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:40:52Z,32.257,-110.85654,3768.0,650.0,625.0,3565.863037109375,3862.73095703125,28.178146362304688,-2.4687306880950928,28.286084275236956,101.82990339085305,275.006986529728,95.006986529728,interpolated,
KIWA_T007_2026-03-22T19:48:00Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:48:00Z,32.299578,-110.859639,4098.2,625.0,600.0,3862.73095703125,4170.5263671875,30.078243255615234,-2.7357184886932373,30.202398464250173,108.72863447130062,275.19694680965927,95.1969468096593,interpolated,
KIWA_T007_2026-03-22T19:55:07Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:55:07Z,32.34509,-110.791223,4548.7,575.0,550.0,4488.2568359375,4818.81640625,32.69980239868164,-2.864398717880249,32.82501876507947,118.17006755428609,275.00614980205444,95.00614980205442,interpolated,
KIWA_T007_2026-03-22T20:02:14Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:02:14Z,32.466688,-110.749812,5407.0,525.0,500.0,5161.7001953125,5518.96435546875,37.517608642578125,-2.2256696224212646,37.58356773279809,135.30084383807312,273.394997762157,93.39499776215703,interpolated,
KIWA_T007_2026-03-22T20:16:28Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:16:28Z,32.566172,-110.739933,6346.5,450.0,425.0,6279.37109375,6685.7080078125,41.457061767578125,-2.627626895904541,41.540250282164514,149.54490101579225,273.62666351943847,93.62666351943848,interpolated,
KIWA_T008_2026-03-22T19:33:45Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:33:45Z,32.199746,-110.920461,2875.5,725.0,700.0,2730.49755859375,3000.01953125,21.229938507080078,-0.9045926332473755,21.249201793162182,76.49712645538386,272.43985670934757,92.43985670934757,interpolated,
KIWA_T008_2026-03-22T19:40:52Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:40:52Z,32.257,-110.85654,3768.0,650.0,625.0,3565.863037109375,3862.73095703125,28.178146362304688,-2.4687306880950928,28.286084275236956,101.82990339085305,275.006986529728,95.006986529728,interpolated,
KIWA_T008_2026-03-22T19:48:00Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:48:00Z,32.315397,-110.827107,4573.0,575.0,550.0,4488.2568359375,4818.81640625,32.849735260009766,-2.8456761837005615,32.97276117638936,118.7019402350017,274.9510054330969,94.9510054330969,interpolated,
KIWA_T008_2026-03-22T19:55:07Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:55:07Z,32.34509,-110.791223,4548.7,575.0,550.0,4488.2568359375,4818.81640625,32.69980239868164,-2.864398717880249,32.82501876507947,118.17006755428609,275.00614980205444,95.00614980205442,interpolated,
KIWA_T008_2026-03-22T20:02:14Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:02:14Z,32.466688,-110.749812,5407.0,525.0,500.0,5161.7001953125,5518.96435546875,37.517608642578125,-2.2256696224212646,37.58356773279809,135.30084383807312,273.394997762157,93.39499776215703,interpolated,
KIWA_T008_2026-03-22T20:16:28Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:16:28Z,32.566172,-110.739933,6346.5,450.0,425.0,6279.37109375,6685.7080078125,41.457061767578125,-2.627626895904541,41.540250282164514,149.54490101579225,273.62666351943847,93.62666351943848,interpolated,
KIWA_T009_2026-03-22T19:33:45Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:33:45Z,32.199746,-110.920461,2875.5,725.0,700.0,2730.49755859375,3000.01953125,21.229938507080078,-0.9045926332473755,21.249201793162182,76.49712645538386,272.43985670934757,92.43985670934757,interpolated,
KIWA_T009_2026-03-22T19:40:52Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:40:52Z,32.25114,-110.867186,3768.0,650.0,625.0,3565.863037109375,3862.73095703125,28.178146362304688,-2.4687306880950928,28.286084275236956,101.82990339085305,275.006986529728,95.006986529728,interpolated,
KIWA_T009_2026-03-22T19:48:00Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:48:00Z,32.315397,-110.827107,4573.0,575.0,550.0,4488.2568359375,4818.81640625,32.849735260009766,-2.8456761837005615,32.97276117638936,118.7019402350017,274.9510054330969,94.9510054330969,interpolated,
KIWA_T009_2026-03-22T19:55:07Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:55:07Z,32.34509,-110.791223,4548.7,575.0,550.0,4488.2568359375,4818.81640625,32.69980239868164,-2.864398717880249,32.82501876507947,118.17006755428609,275.00614980205444,95.00614980205442,interpolated,
KIWA_T009_2026-03-22T20:02:14Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:02:14Z,32.437712,-110.812751,5336.7,525.0,500.0,5161.7001953125,5518.96435546875,37.189823150634766,-2.260556221008301,37.25846293667828,134.1304665720418,273.4784023810446,93.47840238104459,interpolated,
KIWA_T010_2026-03-22T19:33:45Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:33:45Z,32.241398,-110.905025,2792.0,725.0,700.0,2730.49755859375,3000.01953125,20.48098373413086,-0.6307406425476074,20.49069370411588,73.76649733481717,271.76394644206096,91.76394644206093,interpolated,
KIWA_T010_2026-03-22T19:40:52Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:40:52Z,32.278406,-110.887169,3653.8,650.0,625.0,3565.863037109375,3862.73095703125,27.425737380981445,-2.392817258834839,27.52992272645786,99.1077218152483,274.9862667788275,94.98626677882747,interpolated,
KIWA_T010_2026-03-22T19:48:00Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:48:00Z,32.315397,-110.827107,4573.0,575.0,550.0,4488.2568359375,4818.81640625,32.849735260009766,-2.8456761837005615,32.97276117638936,118.7019402350017,274.9510054330969,94.9510054330969,interpolated,
KIWA_T010_2026-03-22T19:55:07Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T19:55:07Z,32.338281,-110.800838,4550.6,575.0,550.0,4488.2568359375,4818.81640625,32.711524963378906,-2.8629348278045654,32.83656896294157,118.21164826658965,275.0018203288855,95.00182032888551,interpolated,
KIWA_T010_2026-03-22T20:02:14Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:02:14Z,32.466688,-110.749812,5407.0,525.0,500.0,5161.7001953125,5518.96435546875,37.517608642578125,-2.2256696224212646,37.58356773279809,135.30084383807312,273.394997762157,93.39499776215703,interpolated,
KIWA_T010_2026-03-22T20:16:28Z,candidate,hrrr,2026-03-22 20:00,2026-03-22T20:16:28Z,32.566172,-110.739933,6346.5,450.0,425.0,6279.37109375,6685.7080078125,41.457061767578125,-2.627626895904541,41.540250282164514,149.54490101579225,273.62666351943847,93.62666351943848,interpolated,
k7uaz_20260322_005,telemetry,hrrr,2026-03-22 21:00,2026-03-22T21:18:00Z,32.31,-110.29,11280.0,225.0,200.0,10909.181640625,11654.2041015625,53.14228439331055,-3.5030007362365723,53.25761358432775,191.7274089035799,273.7713323374883,93.77133233748826,interpolated,
k7uaz_20260322_006,telemetry,hrrr,2026-03-22 21:00,2026-03-22T21:28:00Z,32.31,-110.21,11440.0,225.0,200.0,10909.181640625,11654.2041015625,52.36238479614258,-3.567317485809326,52.483760303391605,188.94153709220978,273.89739496609036,93.89739496609039,interpolated,
KEMX_T004_2026-03-22T20:49:55Z,candidate,hrrr,2026-03-22 21:00,2026-03-22T20:49:55Z,32.427367,-110.367497,9049.5,325.0,300.0,8533.8076171875,9065.9130859375,51.186397552490234,-0.010377883911132812,51.186398604532165,184.2710349763158,270.0116165420633,90.0116165420633,interpolated,
KEMX_T007_2026-03-22T20:35:45Z,candidate,hrrr,2026-03-22 21:00,2026-03-22T20:35:45Z,32.353967,-110.392678,8046.5,350.0,325.0,8033.9970703125,8533.8076171875,46.603267669677734,0.0981426015496254,46.60337100963694,167.77213563469297,269.8793400371317,89.87934003713171,interpolated,
KEMX_T007_2026-03-22T20:57:01Z,candidate,hrrr,2026-03-22 21:00,2026-03-22T20:57:01Z,32.328725,-110.104091,9643.0,275.0,250.0,9633.3642578125,10242.693359375,53.92912292480469,-0.19137944281101227,53.92946249991581,194.1460649996969,270.203325916209,90.20332591620897,interpolated,
k7uaz_20260322_007,telemetry,hrrr,2026-03-22 22:00,2026-03-22T21:38:00Z,32.27,-110.13,11740.0,200.0,175.0,11657.5712890625,12504.65234375,50.7749137878418,-3.5867416858673096,50.90143992151799,183.24518371746478,274.04066379852327,94.04066379852324,interpolated,
k7uaz_20260322_008,telemetry,hrrr,2026-03-22 22:00,2026-03-22T21:48:00Z,32.27,-110.13,11740.0,200.0,175.0,11657.5712890625,12504.65234375,50.7749137878418,-3.5867416858673096,50.90143992151799,183.24518371746478,274.04066379852327,94.04066379852324,interpolated,
k7uaz_20260322_009,telemetry,hrrr,2026-03-22 22:00,2026-03-22T21:58:00Z,32.27,-110.04,11780.0,200.0,175.0,11657.5712890625,12504.65234375,50.65922927856445,-3.522786855697632,50.78156691486427,182.81364089351138,273.97788158523866,93.97788158523868,interpolated,
k7uaz_20260322_010,telemetry,hrrr,2026-03-22 22:00,2026-03-22T22:08:00Z,32.27,-109.96,11760.0,200.0,175.0,11657.5712890625,12504.65234375,50.717071533203125,-3.5547642707824707,50.84149578764254,183.02938483551316,274.00930969852374,94.00930969852375,interpolated,
k7uaz_20260322_011,telemetry,hrrr,2026-03-22 22:00,2026-03-22T22:18:00Z,32.23,-109.88,12000.0,200.0,175.0,11657.5712890625,12504.65234375,50.02295684814453,-3.1710357666015625,50.12336460837796,180.44411259016067,273.627218245201,93.62721824520101,interpolated,
k7uaz_20260322_012,telemetry,hrrr,2026-03-22 22:00,2026-03-22T22:28:00Z,32.23,-109.79,11780.0,200.0,175.0,11657.5712890625,12504.65234375,50.65922927856445,-3.522786855697632,50.78156691486427,182.81364089351138,273.97788158523866,93.97788158523868,interpolated,
